Country Name,Country Code,Year,Users percentage,Region,IncomeGroup,SpecialNotes,Population,Users Total
Algeria,DZA,2011,14.9,Middle East & North Africa,Lower middle income,,36543541,5444987
Algeria,DZA,2012,18.2,Middle East & North Africa,Lower middle income,,37260563,6781422
Algeria,DZA,2013,22.5,Middle East & North Africa,Lower middle income,,38000626,8550140
Algeria,DZA,2014,29.5,Middle East & North Africa,Lower middle income,,38760168,11434249
Algeria,DZA,2015,38.2,Middle East & North Africa,Lower middle income,,39543154,15105484
Algeria,DZA,2016,42.94552688,Middle East & North Africa,Lower middle income,,40339329,17323937
Algeria,DZA,2017,47.69105515,Middle East & North Africa,Lower middle income,,41136546,19618452
Algeria,DZA,2018,49.03846808,Middle East & North Africa,Lower middle income,,41927007,20560361
Algeria,DZA,2019,57.9,Middle East & North Africa,Lower middle income,,42705368,24726408
Algeria,DZA,2020,62.9,Middle East & North Africa,Lower middle income,,43451666,27331097
American Samoa,ASM,1990,0.0,East Asia & Pacific,Upper middle income,,47818,0
American Samoa,ASM,1991,0.0,East Asia & Pacific,Upper middle income,,48992,0
American Samoa,ASM,1992,0.0,East Asia & Pacific,Upper middle income,,50078,0
American Samoa,ASM,1993,0.0,East Asia & Pacific,Upper middle income,,51174,0
American Samoa,ASM,1994,0.0,East Asia & Pacific,Upper middle income,,52288,0
American Samoa,ASM,1995,0.0,East Asia & Pacific,Upper middle income,,53401,0
American Samoa,ASM,1996,,East Asia & Pacific,Upper middle income,,54500,0
American Samoa,ASM,1997,,East Asia & Pacific,Upper middle income,,55578,0
American Samoa,ASM,1998,,East Asia & Pacific,Upper middle income,,56603,0
American Samoa,ASM,1999,,East Asia & Pacific,Upper middle income,,57594,0
American Samoa,ASM,2000,,East Asia & Pacific,Upper middle income,,58230,0
American Samoa,ASM,2001,,East Asia & Pacific,Upper middle income,,58324,0
American Samoa,ASM,2002,,East Asia & Pacific,Upper middle income,,58177,0
American Samoa,ASM,2003,,East Asia & Pacific,Upper middle income,,57941,0
American Samoa,ASM,2004,,East Asia & Pacific,Upper middle income,,57626,0
American Samoa,ASM,2005,,East Asia & Pacific,Upper middle income,,57254,0
American Samoa,ASM,2006,,East Asia & Pacific,Upper middle income,,56837,0
American Samoa,ASM,2007,,East Asia & Pacific,Upper middle income,,56383,0
American Samoa,ASM,2008,,East Asia & Pacific,Upper middle income,,55891,0
American Samoa,ASM,2009,,East Asia & Pacific,Upper middle income,,55366,0
American Samoa,ASM,2010,,East Asia & Pacific,Upper middle income,,54849,0
American Samoa,ASM,2011,,East Asia & Pacific,Upper middle income,,54310,0
American Samoa,ASM,2012,,East Asia & Pacific,Upper middle income,,53691,0
American Samoa,ASM,2013,,East Asia & Pacific,Upper middle income,,52995,0
American Samoa,ASM,2014,,East Asia & Pacific,Upper middle income,,52217,0
American Samoa,ASM,2015,,East Asia & Pacific,Upper middle income,,51368,0
American Samoa,ASM,2016,,East Asia & Pacific,Upper middle income,,50448,0
American Samoa,ASM,2017,,East Asia & Pacific,Upper middle income,,49463,0
American Samoa,ASM,2018,,East Asia & Pacific,Upper middle income,,48424,0
American Samoa,ASM,2019,,East Asia & Pacific,Upper middle income,,47321,0
American Samoa,ASM,2020,,East Asia & Pacific,Upper middle income,,46189,0
Andorra,AND,1990,0.0,Europe & Central Asia,High income,,53569,0
Andorra,AND,1991,0.0,Europe & Central Asia,High income,,55434,0
Andorra,AND,1992,0.0,Europe & Central Asia,High income,,57283,0
Andorra,AND,1993,0.0,Europe & Central Asia,High income,,59156,0
Andorra,AND,1994,0.0,Europe & Central Asia,High income,,61037,0
Andorra,AND,1995,0.0,Europe & Central Asia,High income,,62928,0
Andorra,AND,1996,1.526601023,Europe & Central Asia,High income,,64147,979
Andorra,AND,1997,3.050175385,Europe & Central Asia,High income,,64682,1972
Andorra,AND,1998,6.886209218,Europe & Central Asia,High income,,65186,4488
Andorra,AND,1999,7.635686143,Europe & Central Asia,High income,,65655,5013
Andorra,AND,2000,10.53883561,Europe & Central Asia,High income,,66097,6965
Andorra,AND,2001,,Europe & Central Asia,High income,,67820,0
Andorra,AND,2002,11.26046872,Europe & Central Asia,High income,,70849,7977
Andorra,AND,2003,13.54641288,Europe & Central Asia,High income,,73907,10011
Andorra,AND,2004,26.83795439,Europe & Central Asia,High income,,76933,20647
Andorra,AND,2005,37.60576622,Europe & Central Asia,High income,,79826,30019
Andorra,AND,2006,48.936847,Europe & Central Asia,High income,,80221,39257
Andorra,AND,2007,70.87,Europe & Central Asia,High income,,78168,55397
Andorra,AND,2008,70.04,Europe & Central Asia,High income,,76055,53268
Andorra,AND,2009,78.53,Europe & Central Asia,High income,,73852,57995
